id,plan_name,network,mvno,mno,basic_data,daily_data,data_exhaustion,voice,message,additional_call,data_sharing,roaming_support,micro_payment,is_esim,signup_minor,signup_foreigner,has_usim,has_nfc_usim,tethering_gb,tethering_status,tethering_data_unit,esim_fee,esim_fee_status,usim_delivery_fee,nfc_usim_delivery_fee,usim_delivery_fee_status,nfc_usim_delivery_fee_status,fee,original_fee,discount_fee,discount_period,post_discount_fee,agreement,agreement_period,agreement_type,num_of_signup,mvno_rating,monthly_review_score,discount_percentage,is_5g,speed_when_exhausted,has_throttled_data,basic_data_unlimited,daily_data_unlimited,basic_data_clean,daily_data_clean,has_daily_allocation,total_data,has_unlimited_data,has_unlimited_speed,any_unlimited_data,unlimited_type,unlimited_type_numeric,throttle_speed_normalized,data_sharing_numeric,roaming_support_numeric,micro_payment_numeric,is_esim_numeric,signup_minor_numeric,signup_foreigner_numeric,voice_unlimited,voice_na,voice_clean,message_unlimited,message_na,message_clean,usim_supported,usim_is_free,nfc_usim_supported,nfc_usim_is_free,esim_supported,esim_is_free,price_per_gb,price_unlimited_adjusted,monthly_price,has_agreement
25275,USIM 심플 (500분 + 1GB),LTE,smartel,LGU,1.0,2.0,없음,500,100,0.0,False,True,False,False,True,True,,,1.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,660,6600,660,6,6600,False,0.0,,1085,4.2,9.9,90.0,0,0.0,0,0,0,1.0,0.0,0,1.0,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,500,0,0,100,1,0,1,0,0,0,660.0,18480.0,660,0
29087,[CHM] 음성 100분 5GB+,LTE,찬스모바일,LGU,5.0,2.0,1Mbps,100,100,0.0,False,False,True,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,770,11550,770,6,11550,True,93.0,day,771,4.6,4.4,93.33333333333333,0,1.0,1,0,0,5.0,0.0,0,5.0,0,0,1,throttled_unlimited,2,0.1,0,0,1,0,1,1,0,0,100,0,0,100,1,1,0,0,0,0,1320.0,616.0,770,1
29344,A 갓성비 6GB/200분 6,LTE,amobile,LGU,6.0,2.0,없음,200,100,0.0,False,False,False,False,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,770,10450,770,6,10450,False,0.0,,0,4.2,0.0,92.63157894736842,0,0.0,0,0,0,6.0,0.0,0,6.0,0,0,0,limited,0,0.0,0,0,0,0,1,0,0,0,200,0,0,100,1,1,0,0,0,0,128.33333333333334,18480.0,770,0
27365,[K]그란데(100분/6GB),LTE,아이즈모바일,KT,6.0,2.0,없음,100,100,0.0,False,True,True,True,True,False,,,6.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,910,15100,910,6,15100,False,0.0,,1226,4.1,0.0,93.97350993377484,0,0.0,0,0,0,6.0,0.0,0,6.0,0,0,0,limited,0,0.0,0,1,1,1,1,0,0,0,100,0,0,100,1,0,1,0,1,0,151.66666666666666,18480.0,910,0
22902,[일반] 실속 (5GB/100분),LTE,KG모바일,LGU,5.0,2.0,없음,100,100,0.0,False,True,True,False,False,False,,,5.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,990,9900,990,6,9900,False,0.0,,399,4.6,9.9,90.0,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,1,0,0,0,0,0,100,0,0,100,1,1,0,0,0,0,198.0,18480.0,990,0
25299,USIM 심플 (50분 + 1.8GB),LTE,smartel,LGU,1.8,2.0,없음,50,50,0.0,False,True,False,False,True,True,,,1.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1100,3300,1100,6,3300,False,0.0,,246,4.2,9.9,66.66666666666667,0,0.0,0,0,0,1.8,0.0,0,1.8,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,50,0,0,50,1,0,1,0,0,0,611.1111111111111,18480.0,1100,0
27377,보이스안심요금제(200분/5GB),LTE,아이즈모바일,LGU,5.0,2.0,없음,200,50,0.0,False,True,False,True,True,False,,,5.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,12000,12000,12000,0,0,False,0.0,,21,4.1,0.0,0.0,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,0,0,200,0,0,50,1,0,1,0,1,0,2400.0,18480.0,12000,0
29373,A 5G 갓성비 5GB/100분,5G,amobile,LGU,5.0,2.0,없음,100,50,0.0,False,False,False,False,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,1100,7700,1100,6,7700,False,0.0,,0,4.2,0.0,85.71428571428571,1,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,0,0,0,1,0,0,0,100,0,0,50,1,1,0,0,0,0,220.0,18480.0,1100,0
25331,5G 심플(300분+5GB),5G,smartel,LGU,5.0,2.0,없음,300,100,0.0,False,True,False,False,True,True,,,5.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1100,15400,1100,6,15400,False,0.0,,2166,4.2,9.9,92.85714285714286,1,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,300,0,0,100,1,0,1,0,0,0,220.0,18480.0,1100,0
25282,스마일플러스 (200분+5GB),LTE,smartel,SKT,5.0,2.0,없음,200,100,0.0,False,False,False,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1870,9900,1870,7,9900,False,0.0,,172,4.2,9.9,81.11111111111111,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,0,0,0,1,1,0,0,200,0,0,100,1,0,1,0,0,0,374.0,18480.0,1870,0
28957,LTE 안심차단 (3GB/1000분),LTE,sk7mobile,SKT,3.0,2.0,없음,1000,1000,0.0,False,True,True,True,True,True,,,3.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,7700,7700,7700,0,0,False,0.0,,12,4.0,0.0,0.0,0,0.0,0,0,0,3.0,0.0,0,3.0,0,0,0,limited,0,0.0,0,1,1,1,1,1,0,0,1000,0,0,1000,1,0,1,0,1,0,2566.6666666666665,18480.0,7700,0
29412,실속 데이터 4.5GB+,LTE,mobing,LGU,4.5,2.0,1Mbps,9999,9999,300.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,6600,PAID,PAID,1100,15000,1100,6,15000,False,0.0,,0,4.3,0.0,92.66666666666667,0,1.0,1,0,0,4.5,0.0,0,4.5,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,880.0,1100,0
19897,안심 USIM 5GB/200분_N,LTE,에스원안심모바일,SKT,5.0,2.0,없음,200,100,0.0,False,True,True,False,True,False,,,5.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,7700,UNSUPPORTED,PAID,1100,11000,1100,6,11000,False,0.0,,851,5.0,0.0,90.0,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,1,0,1,0,0,0,200,0,0,100,0,0,1,0,0,0,220.0,18480.0,1100,0
26626,든든한350분5G,LTE,프리티,SKT,5.0,2.0,없음,350,100,0.0,False,True,False,False,True,True,,,5.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1100,18700,1100,7,18700,False,0.0,,3105,4.3,0.0,94.11764705882354,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,350,0,0,100,1,0,1,0,0,0,220.0,18480.0,1100,0
25844,든든한500분6G,LTE,프리티,KT,6.0,2.0,없음,500,200,0.0,False,True,True,False,True,True,,,6.0,PROVIDED,GB,2750.0,UNSUPPORTED,5500,7700,PAID,PAID,7700,7700,7700,0,0,False,0.0,,235,4.3,0.0,0.0,0,0.0,0,0,0,6.0,0.0,0,6.0,0,0,0,limited,0,0.0,0,1,1,0,1,1,0,0,500,0,0,200,1,0,1,0,0,0,1283.3333333333333,18480.0,7700,0
29225,"쉐이크 LTE 10GB+_다이소 매 월 5,000원",LTE,쉐이크모바일,KT,10.0,2.0,1Mbps,9999,9999,300.0,True,True,True,True,False,False,,,10.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,18700,27500,18700,12,27500,False,0.0,,18,4.3,9.9,32.0,0,1.0,1,0,0,10.0,0.0,0,10.0,0,0,1,throttled_unlimited,2,0.1,1,1,1,1,0,0,1,0,3000,1,0,2000,1,0,0,0,1,0,1320.0,14960.0,18700,0
25293,USIM 심플 (100분 + 3GB),LTE,smartel,LGU,3.0,2.0,없음,100,100,0.0,False,True,False,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1100,5500,1100,6,5500,False,0.0,,282,4.2,9.9,80.0,0,0.0,0,0,0,3.0,0.0,0,3.0,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,100,0,0,100,1,0,1,0,0,0,366.6666666666667,18480.0,1100,0
25294,후후 심플 (50분 + 1.8GB),LTE,smartel,LGU,1.8,2.0,없음,50,50,0.0,False,True,False,False,True,True,,,1.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1430,3630,1430,6,3630,False,0.0,,65,4.2,9.9,60.60606060606061,0,0.0,0,0,0,1.8,0.0,0,1.8,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,50,0,0,50,1,0,1,0,0,0,794.4444444444445,18480.0,1430,0
23744,[일반] 실속 (5GB/300분),LTE,KG모바일,LGU,5.0,2.0,없음,300,100,0.0,False,True,True,False,False,False,,,5.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,1430,12100,1430,6,12100,False,0.0,,341,4.6,9.9,88.18181818181819,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,1,0,0,0,0,0,300,0,0,100,1,1,0,0,0,0,286.0,18480.0,1430,0
27397,[S]그란데(1000분/4GB),LTE,아이즈모바일,SKT,4.0,2.0,없음,1000,100,0.0,False,True,False,True,True,False,,,4.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,7600,7600,7600,0,0,False,0.0,,16,4.1,0.0,0.0,0,0.0,0,0,0,4.0,0.0,0,4.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,0,0,1000,0,0,100,1,0,1,0,1,0,1900.0,18480.0,7600,0
23380,5G 통화 맘껏 6GB,5G,ktmmobile,KT,6.0,2.0,없음,9999,9999,0.0,False,True,False,True,True,True,,,6.0,PROVIDED,GB,2750.0,PAID,6600,8800,PAID,PAID,11900,11900,11900,0,0,False,0.0,,143,4.0,0.0,0.0,1,0.0,0,0,0,6.0,0.0,0,6.0,0,0,0,limited,0,0.0,0,1,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1983.3333333333333,18480.0,11900,0
29363,A 갓성비 6GB/300분 9,LTE,amobile,LGU,6.0,2.0,없음,300,100,0.0,False,False,False,False,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,1100,11000,1100,9,11000,False,0.0,,0,4.2,0.0,90.0,0,0.0,0,0,0,6.0,0.0,0,6.0,0,0,0,limited,0,0.0,0,0,0,0,1,0,0,0,300,0,0,100,1,1,0,0,0,0,183.33333333333334,18480.0,1100,0
25319,스마일플러스(100분+1.5GB),LTE,smartel,SKT,1.5,2.0,없음,100,100,0.0,False,False,False,False,True,True,,,1.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1600,6000,1600,5,6000,False,0.0,,54,4.2,9.9,73.33333333333333,0,0.0,0,0,0,1.5,0.0,0,1.5,0,0,0,limited,0,0.0,0,0,0,0,1,1,0,0,100,0,0,100,1,0,1,0,0,0,1066.6666666666667,18480.0,1600,0
23008,프리티쏙쏙알뜰2.2G,LTE,프리티,SKT,2.2,2.0,없음,330,100,0.0,False,True,False,False,True,True,,,2.2,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,3300,3300,3300,0,0,False,0.0,,77,4.3,0.0,0.0,0,0.0,0,0,0,2.2,0.0,0,2.2,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,330,0,0,100,1,0,1,0,0,0,1499.9999999999998,18480.0,3300,0
29456,[S] 데이터 7GB,LTE,mobing,SKT,7.0,2.0,없음,9999,200,60.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,6600,PAID,PAID,7700,7700,7700,0,0,False,0.0,,0,4.3,0.0,0.0,0,0.0,0,0,0,7.0,0.0,0,7.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,1,0,3000,0,0,200,1,0,1,0,1,0,1100.0,18480.0,7700,0
29457,쏙쏙 300분5GB,LTE,mobing,KT,5.0,2.0,없음,300,100,0.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,7700,PAID,PAID,7700,7700,7700,0,0,False,0.0,,0,4.3,0.0,0.0,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,0,0,300,0,0,100,1,0,1,0,1,0,1540.0,18480.0,7700,0
23404,NA수다100데이터15GB+,LTE,모나,LGU,15.0,2.0,3Mbps,100,100,0.0,False,True,True,False,False,False,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,UNSUPPORTED,FREE_ON_ACTIVATION,18700,31900,18700,24,31900,False,0.0,,405,4.4,4.5,41.37931034482759,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,0,0,0,0,100,0,0,100,0,0,1,1,0,0,1320.0,14960.0,18700,0
29413,5G 실속 300분6GB,5G,mobing,LGU,6.0,2.0,없음,300,300,0.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,6600,PAID,PAID,1100,19000,1100,12,19000,False,0.0,,0,4.3,0.0,94.21052631578948,1,0.0,0,0,0,6.0,0.0,0,6.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,0,0,300,0,0,300,1,0,1,0,1,0,183.33333333333334,18480.0,1100,0
25267,후후 심플 (100분 + 3GB),LTE,smartel,LGU,3.0,2.0,없음,100,100,0.0,False,True,False,False,True,True,,,3.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1430,5830,1430,6,5830,False,0.0,,106,4.2,9.9,75.47169811320755,0,0.0,0,0,0,3.0,0.0,0,3.0,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,100,0,0,100,1,0,1,0,0,0,476.6666666666667,18480.0,1430,0
29389,[5G]오래쓰는 데이터 2.5GB,5G,이지모바일,LGU,2.5,2.0,없음,200,100,0.0,False,True,True,False,True,True,,,2.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,7700,FREE_ON_ACTIVATION,PAID,1650,22000,1650,12,22000,False,0.0,,0,4.3,9.9,92.5,1,0.0,0,0,0,2.5,0.0,0,2.5,0,0,0,limited,0,0.0,0,1,1,0,1,1,0,0,200,0,0,100,1,1,1,0,0,0,660.0,18480.0,1650,0
28959,10% 포인트 (2GB/200분),LTE,sk7mobile,SKT,2.0,2.0,없음,200,100,0.0,False,True,True,True,True,True,,,2.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,7590,7590,7590,0,0,False,0.0,,0,4.0,0.0,0.0,0,0.0,0,0,0,2.0,0.0,0,2.0,0,0,0,limited,0,0.0,0,1,1,1,1,1,0,0,200,0,0,100,1,0,1,0,1,0,3795.0,18480.0,7590,0
29458,[K] 500분5GB,LTE,mobing,KT,5.0,2.0,없음,500,500,0.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,7700,PAID,PAID,7700,7700,7700,0,0,False,0.0,,0,4.3,0.0,0.0,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,0,0,500,0,0,500,1,0,1,0,1,0,1540.0,18480.0,7700,0
25332,LTE 심플(300분+5GB),LTE,smartel,LGU,5.0,2.0,없음,300,100,0.0,False,True,False,False,True,True,,,5.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1100,15400,1100,6,15400,False,0.0,,1260,4.2,9.9,92.85714285714286,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,300,0,0,100,1,0,1,0,0,0,220.0,18480.0,1100,0
10700,이야기 300분+7GB(5G),5G,이야기모바일,SKT,7.0,2.0,없음,300,50,0.0,False,True,False,False,False,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,4400,7700,PAID,PAID,1500,12100,1500,4,12100,False,0.0,,9306,4.4,9.9,87.60330578512396,1,0.0,0,0,0,7.0,0.0,0,7.0,0,0,0,limited,0,0.0,0,1,0,0,0,0,0,0,300,0,0,50,1,0,1,0,0,0,214.28571428571428,18480.0,1500,0
29452,모빙 500분 7GB,LTE,mobing,SKT,7.0,2.0,없음,500,500,0.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,6600,PAID,PAID,7600,7600,7600,0,0,False,0.0,,0,4.3,0.0,0.0,0,0.0,0,0,0,7.0,0.0,0,7.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,0,0,500,0,0,500,1,0,1,0,1,0,1085.7142857142858,18480.0,7600,0
29003,[L]아이즈15GB+1Mbps,LTE,아이즈모바일,LGU,15.0,2.0,1Mbps,9999,9999,300.0,False,True,False,True,True,False,,,11.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,12000,29700,12000,7,29700,False,0.0,,254,4.1,0.0,59.5959595959596,0,1.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,9600.0,12000,0
20568,내맘대로 (100분+3.5GB),LTE,이야기모바일,LGU,3.5,2.0,없음,100,0,0.0,False,True,True,False,False,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,4400,7700,PAID,PAID,1650,8250,1650,12,8250,False,0.0,,51,4.4,9.9,80.0,0,0.0,0,0,0,3.5,0.0,0,3.5,0,0,0,limited,0,0.0,0,1,1,0,0,0,0,0,100,0,0,0,1,0,1,0,0,0,471.42857142857144,18480.0,1650,0
28114,아이즈 100분 5GB,LTE,아이즈모바일,KT,5.0,2.0,없음,100,150,0.0,False,True,True,True,True,False,,,5.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,1760,1760,1760,0,0,False,0.0,,14496,4.1,0.0,0.0,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,1,1,1,0,0,0,100,0,0,150,1,0,1,0,1,0,352.0,18480.0,1760,0
24022,티플포유(3G/500분),LTE,tplus,LGU,3.0,2.0,없음,500,100,0.0,False,True,False,True,True,False,,,3.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,1760,7700,1760,12,7700,False,0.0,,1407,4.2,4.1,77.14285714285714,0,0.0,0,0,0,3.0,0.0,0,3.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,0,0,500,0,0,100,1,0,1,0,1,0,586.6666666666666,18480.0,1760,0
10699,이야기 300분+5GB(5G),5G,이야기모바일,SKT,5.0,2.0,없음,300,50,0.0,False,True,False,False,False,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,4400,7700,PAID,PAID,7700,7700,7700,0,0,False,0.0,,81,4.4,9.9,0.0,1,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,0,0,0,0,0,0,300,0,0,50,1,0,1,0,0,0,1540.0,18480.0,7700,0
17279,The 데이터마음껏15G＋(300분),LTE,tplus,LGU,15.0,2.0,3Mbps,300,300,0.0,False,True,False,True,True,False,,,15.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,18700,33000,18700,7,33000,False,0.0,,256,4.2,4.1,43.333333333333336,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,0,0,0,300,0,0,300,1,0,1,0,1,0,1320.0,14960.0,18700,0
6804,슬림 유심 500MB 50분,LTE,헬로모바일,LGU,0.5,2.0,없음,50,50,0.0,False,True,True,False,True,True,,,0.5,PROVIDED,MB,2750.0,UNSUPPORTED,0,8800,UNSUPPORTED,PAID,1700,1700,1700,0,0,False,0.0,,5477,4.1,0.0,0.0,0,0.0,0,0,0,0.5,0.0,0,0.5,0,0,0,limited,0,0.0,0,1,1,0,1,1,0,0,50,0,0,50,0,0,1,0,0,0,3400.0,18480.0,1700,0
25310,스마일 플러스(50분+1.8GB),LTE,smartel,SKT,1.8,2.0,없음,50,50,0.0,False,False,False,False,True,True,,,1.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1760,3300,1760,5,3300,False,0.0,,79,4.2,9.9,46.666666666666664,0,0.0,0,0,0,1.8,0.0,0,1.8,0,0,0,limited,0,0.0,0,0,0,0,1,1,0,0,50,0,0,50,1,0,1,0,0,0,977.7777777777777,18480.0,1760,0
21006,데이터 함께쓰기 60분/500MB,LTE,ktmmobile,KT,0.5,2.0,없음,60,60,0.0,False,True,False,True,True,True,,,0.5,PROVIDED,MB,2750.0,PAID,6600,8800,PAID,PAID,1900,1900,1900,0,0,False,0.0,,2356,4.0,0.0,0.0,0,0.0,0,0,0,0.5,0.0,0,0.5,0,0,0,limited,0,0.0,0,1,0,1,1,1,0,0,60,0,0,60,1,0,1,0,1,0,3800.0,18480.0,1900,0
23684,우체국 티플음성200,LTE,tplus,KT,0.1,2.0,없음,200,200,0.0,False,True,True,True,True,False,,,0.1,PROVIDED,MB,2750.0,PAID,5500,8800,PAID,PAID,2000,2000,2000,0,0,False,0.0,,2879,4.2,4.1,0.0,0,0.0,0,0,0,0.1,0.0,0,0.1,0,0,0,limited,0,0.0,0,1,1,1,1,0,0,0,200,0,0,200,1,0,1,0,1,0,20000.0,18480.0,2000,0
29455,쏙쏙 매일30분3GB,LTE,mobing,KT,3.0,2.0,없음,900,100,0.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,7700,PAID,PAID,7700,7700,7700,0,0,False,0.0,,0,4.3,0.0,0.0,0,0.0,0,0,0,3.0,0.0,0,3.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,0,0,900,0,0,100,1,0,1,0,1,0,2566.6666666666665,18480.0,7700,0
29036,이지톡 1G,LTE,이지모바일,LGU,1.0,2.0,없음,100,100,0.0,False,True,True,False,True,True,,,1.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,7700,FREE_ON_ACTIVATION,PAID,1650,9900,1650,6,9900,False,0.0,,25522,4.3,9.9,83.33333333333333,0,0.0,0,0,0,1.0,0.0,0,1.0,0,0,0,limited,0,0.0,0,1,1,0,1,1,0,0,100,0,0,100,1,1,1,0,0,0,1650.0,18480.0,1650,0
25260,USIM 심플 (500분 + 2GB),LTE,smartel,LGU,2.0,2.0,없음,500,100,0.0,False,True,False,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1760,7700,1760,6,7700,False,0.0,,78,4.2,9.9,77.14285714285714,0,0.0,0,0,0,2.0,0.0,0,2.0,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,500,0,0,100,1,0,1,0,0,0,880.0,18480.0,1760,0
25314,스마일플러스(200분+1GB),LTE,smartel,SKT,1.0,2.0,없음,200,100,0.0,False,False,False,False,True,True,,,1.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,1820,6000,1820,5,6000,False,0.0,,143,4.2,9.9,69.66666666666667,0,0.0,0,0,0,1.0,0.0,0,1.0,0,0,0,limited,0,0.0,0,0,0,0,1,1,0,0,200,0,0,100,1,0,1,0,0,0,1820.0,18480.0,1820,0
14989,CU 유심 3GB 250분,LTE,헬로모바일,LGU,3.0,2.0,없음,250,100,0.0,False,True,True,False,True,True,,,3.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,8800,UNSUPPORTED,PAID,7700,7700,7700,0,0,False,0.0,,22,4.1,0.0,0.0,0,0.0,0,0,0,3.0,0.0,0,3.0,0,0,0,limited,0,0.0,0,1,1,0,1,1,0,0,250,0,0,100,0,0,1,0,0,0,2566.6666666666665,18480.0,7700,0
29243,알뜰한 미 픽 1G / 500분,LTE,스피츠모바일,KT,1.0,2.0,없음,500,100,0.0,False,True,True,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,7700,7700,7700,0,0,False,0.0,,2,0.0,0.0,0.0,0,0.0,0,0,0,1.0,0.0,0,1.0,0,0,0,limited,0,0.0,0,1,1,0,1,1,0,0,500,0,0,100,1,0,0,0,1,0,7700.0,18480.0,7700,0
27473,EG U 5G알뜰 2.5GB,5G,이지모바일,LGU,2.5,2.0,없음,200,100,0.0,False,True,True,False,True,True,,,2.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,7700,FREE_ON_ACTIVATION,PAID,1650,14300,1650,7,14300,False,0.0,,150,4.3,9.9,88.46153846153847,1,0.0,0,0,0,2.5,0.0,0,2.5,0,0,0,limited,0,0.0,0,1,1,0,1,1,0,0,200,0,0,100,1,1,1,0,0,0,660.0,18480.0,1650,0
28115,아이즈 (100분/5GB),LTE,아이즈모바일,SKT,5.0,2.0,없음,100,50,0.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,1850,1850,1850,0,0,False,0.0,,5631,4.1,0.0,0.0,0,0.0,0,0,0,5.0,0.0,0,5.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,0,0,100,0,0,50,1,0,1,0,1,0,370.0,18480.0,1850,0
29454,실속 데이터 1GB+,LTE,mobing,LGU,1.0,2.0,1Mbps,9999,9999,110.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,6600,PAID,PAID,7700,7700,7700,0,0,False,0.0,,0,4.3,0.0,0.0,0,1.0,1,0,0,1.0,0.0,0,1.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,6160.0,7700,0
20003,LTE200분/4GB-데이터소진후 자동차단,LTE,고고모바일,KT,4.0,2.0,없음,200,200,0.0,False,True,True,True,False,False,,,4.0,PROVIDED,GB,2750.0,PAID,0,8800,FREE,PAID,7700,8800,7700,24,8800,True,120.0,day,14,4.2,9.9,12.5,0,0.0,0,0,0,4.0,0.0,0,4.0,0,0,0,limited,0,0.0,0,1,1,1,0,0,0,0,200,0,0,200,1,1,1,0,1,0,1925.0,18480.0,7700,1
